0.5189413449907924	0.5183627878423159	1	1.947560818581427e-08
0.5327167972260544	0.5340707511102648	1543	4.824088153018688e-09
0.5876363139168594	0.5874778262212913	1638	9.658380650261342e-09
0.603151903647135	0.6031857894892403	1669	4.690788369579361e-09
0.6077144936317498	0.6063273821428301	390	7.1224521724535566e-09
0.6540982610729927	0.653451271946677	97	7.526393358372186e-09
0.6933584960411282	0.6942919764433443	1280	1.5178405326150042e-08
0.8029597542189869	0.8042477193189871	894	1.545100139149563e-08
0.8065791082174524	0.8073893119725769	1435	3.880145187216655e-09
0.8120118627328149	0.8105309046261667	925	6.8906904420226115e-09
0.8853828498419616	0.8859291283123217	10	6.743364460059695e-09
0.9827408737464587	0.9833185005736053	528	8.724698134828092e-09
1.0340325508418455	1.033583983031042	1033	1.0616420975840897e-08
1.0998964730874525	1.0995574287564276	1432	8.428854272559046e-09
1.1286979430071569	1.1278317626387357	486	1.6397909512999088e-09
1.1153223495036595	1.1152653920243767	1600	1.20841806925418e-08
1.373287204989654	1.3728759896187397	792	4.2731323979020355e-09
1.3922187618948263	1.398008730847458	1124	8.562670980925455
1.4077701463392527	1.4074335088082275	1400	1.2201723835589789e-08
1.4154719913005755	1.4168582867689967	1086	8.014702881734152e-09
1.861217535571972	1.8598228509251575	1392	3.6803946147118516e-09
1.9106332362532317	1.9100883333825944	1229	3.366396058175993e-08
2.0049152214282384	2.004336112990288	1843	2.926693074969807e-08
2.0379876065659253	2.038893632179776	1225	4.388350897947471e-08
2.2261954369056896	2.2273891913951633	1241	1.2660758160764968e-08
2.2649889594329777	2.265088303238241	443	5.209217274846498e-09
2.4841436572734596	2.4849997889895263	1486	1.033899813569961e-08
2.5346001497178765	2.535265271446963	846	6.658127040171581e-09
