0.5974866776461634	378	(-1, -1, 1, -1, 1, 1, 1, 1, -1, 1, -1)	8.183958229888374
0.5974866776461634	645	(-1, 1, -1, 1, -1, -1, -1, -1, 1, -1, 1)	8.183958229889049
0.5974866776461634	1402	(1, -1, 1, -1, 1, 1, 1, 1, -1, 1, -1)	8.183958229889049
0.5974866776461634	1669	(1, 1, -1, 1, -1, -1, -1, -1, 1, -1, 1)	8.183958229888374
0.6005282702997531	378	(-1, -1, 1, -1, 1, 1, 1, 1, -1, 1, -1)	3.7933827320142135
0.6005282702997531	390	(-1, -1, 1, 1, -1, -1, -1, -1, 1, 1, -1)	9.97088179552944
0.6005282702997531	633	(-1, 1, -1, -1, 1, 1, 1, 1, -1, -1, 1)	9.970881795497567
0.6005282702997531	645	(-1, 1, -1, 1, -1, -1, -1, -1, 1, -1, 1)	3.7933827320395883
0.6005282702997531	1402	(1, -1, 1, -1, 1, 1, 1, 1, -1, 1, -1)	3.7933827320395883
0.6005282702997531	1414	(1, -1, 1, 1, -1, -1, -1, -1, 1, 1, -1)	9.970881795497567
0.6005282702997531	1657	(1, 1, -1, -1, 1, 1, 1, 1, -1, -1, 1)	9.97088179552944
0.6005282702997531	1669	(1, 1, -1, 1, -1, -1, -1, -1, 1, -1, 1)	3.7933827320142135
