SEGMENT,DISTANCE,ANGLE
AG,463.795668582595,1.2300131000000076
HN,463.795661634762,1.2300131000000076
AG,463.746621517823,1.2300132000000077
HN,463.746614569593,1.2300132000000077
AG,463.697574532793,1.2300133000000077
HN,463.697567585143,1.2300133000000077
AG,463.648527961970,1.2300134000000078
HN,463.648521014341,1.2300134000000078
AG,463.599482756853,1.2300135000000079
HN,463.599475811481,1.2300135000000079
AG,463.550437158667,1.230013600000008
HN,463.550430214650,1.230013600000008
AG,463.501393404282,1.230013700000008
HN,463.501386460329,1.230013700000008
AG,463.452347826014,1.230013800000008
HN,463.452340883859,1.230013800000008
AG,463.403298277225,1.230013900000008
HN,463.403291334142,1.230013900000008
AG,463.354254276326,1.2300140000000082
HN,463.354247335522,1.2300140000000082
AG,463.305206574736,1.2300141000000082
HN,463.305199632571,1.2300141000000082
AG,463.256161031202,1.2300142000000083
HN,463.256154089602,1.2300142000000083
AG,463.207117748287,1.2300143000000083
HN,463.207110808756,1.2300143000000083
AG,463.158072369025,1.2300144000000084
HN,463.158065430210,1.2300144000000084
AG,463.109024529712,1.2300145000000084
HN,463.109017592392,1.2300145000000084
AG,463.059977366210,1.2300146000000085
HN,463.059970429697,1.2300146000000085
AG,463.010933827208,1.2300147000000086
HN,463.010926890130,1.2300147000000086
AG,462.961887704045,1.2300148000000086
HN,462.961880768626,1.2300148000000086
AG,462.912840014307,1.2300149000000087
HN,462.912833079318,1.2300149000000087
AG,462.863792917720,1.2300150000000087
HN,462.863785983994,1.2300150000000087
AG,462.814747529325,1.2300151000000088
HN,462.814740595239,1.2300151000000088
AG,462.765701390231,1.2300152000000089
HN,462.765694457417,1.2300152000000089
AG,462.716656672625,1.230015300000009
HN,462.716649740553,1.230015300000009
AG,462.667610654955,1.230015400000009
HN,462.667603722973,1.230015400000009
AG,462.618564782098,1.230015500000009
HN,462.618557850546,1.230015500000009
AG,462.569517659721,1.230015600000009
HN,462.569510729380,1.230015600000009
AG,462.520474078493,1.2300157000000091
HN,462.520467148998,1.2300157000000091
AG,462.471428892612,1.2300158000000092
HN,462.471421965321,1.2300158000000092
AG,462.422383152009,1.2300159000000093
HN,462.422376224232,1.2300159000000093
AG,462.373336019158,1.2300160000000093
HN,462.373329091050,1.2300160000000093
AG,462.324289676814,1.2300161000000094
HN,462.324282751484,1.2300161000000094
AG,462.275242451521,1.2300162000000094
HN,462.275235526559,1.2300162000000094
AG,462.226195820176,1.2300163000000095
HN,462.226188894504,1.2300163000000095
AG,462.177153016958,1.2300164000000096
HN,462.177146092688,1.2300164000000096
AG,462.128105852790,1.2300165000000096
HN,462.128098928528,1.2300165000000096
AG,462.079057222698,1.2300166000000097
HN,462.079050297783,1.2300166000000097
AG,462.030013527987,1.2300167000000097
HN,462.030006605737,1.2300167000000097
AG,461.980968303016,1.2300168000000098
HN,461.980961382954,1.2300168000000098
AG,461.931924762805,1.2300169000000098
HN,461.931917841699,1.2300169000000098
AG,461.882875081291,1.23001700000001
HN,461.882868160929,1.23001700000001
AG,461.833834181073,1.23001710000001
HN,461.833827263286,1.23001710000001
AG,461.784786745693,1.23001720000001
HN,461.784779826295,1.23001720000001
AG,461.735742962767,1.23001730000001
HN,461.735736044762,1.23001730000001
AG,461.686692850835,1.2300174000000101
HN,461.686685933597,1.2300174000000101
AG,461.637647996910,1.2300175000000102
HN,461.637641079995,1.2300175000000102
AG,461.588602417510,1.2300176000000103
HN,461.588595501314,1.2300176000000103
AG,461.539556599037,1.2300177000000103
HN,461.539549684513,1.2300177000000103
AG,461.490515381407,1.2300178000000104
HN,461.490508469080,1.2300178000000104
AG,461.441465848935,1.2300179000000104
HN,461.441458935089,1.2300179000000104
AG,461.392419340916,1.2300180000000105
HN,461.392412428010,1.2300180000000105
AG,461.343376940055,1.2300181000000106
HN,461.343370030470,1.2300181000000106
AG,461.294327427792,1.2300182000000106
HN,461.294320514381,1.2300182000000106
AG,461.245282861213,1.2300183000000107
HN,461.245275952128,1.2300183000000107
AG,461.196237209154,1.2300184000000107
HN,461.196230298948,1.2300184000000107
AG,461.147189720648,1.2300185000000108
HN,461.147182811302,1.2300185000000108
AG,461.098146653770,1.2300186000000108
HN,461.098139746331,1.2300186000000108
AG,461.049097708087,1.230018700000011
HN,461.049090800586,1.230018700000011
AG,461.000055239874,1.230018800000011
HN,461.000048332849,1.230018800000011
AG,460.951008808136,1.230018900000011
HN,460.951001901754,1.230018900000011
AG,460.901963058480,1.230019000000011
HN,460.901956152249,1.230019000000011
AG,460.852916207884,1.2300191000000111
HN,460.852909302527,1.2300191000000111
AG,460.803871004267,1.2300192000000112
HN,460.803864100225,1.2300192000000112
AG,460.754825870066,1.2300193000000113
HN,460.754818966342,1.2300193000000113
AG,460.705779037361,1.2300194000000113
HN,460.705772134887,1.2300194000000113
AG,460.656738329503,1.2300195000000114
HN,460.656731428652,1.2300195000000114
AG,460.607690563877,1.2300196000000114
HN,460.607683662458,1.2300196000000114
AG,460.558643929881,1.2300197000000115
HN,460.558637028887,1.2300197000000115
AG,460.509599379032,1.2300198000000115
HN,460.509592478991,1.2300198000000115
AG,460.460551835508,1.2300199000000116
HN,460.460544935693,1.2300199000000116
AG,460.411507416744,1.2300200000000117
HN,460.411500518780,1.2300200000000117
AG,460.362462963532,1.2300201000000117
HN,460.362456066221,1.2300201000000117
AG,460.313417414436,1.2300202000000118
HN,460.313410517659,1.2300202000000118
AG,460.264371773289,1.2300203000000118
HN,460.264364877653,1.2300203000000118
AG,460.215327272642,1.230020400000012
HN,460.215320378387,1.230020400000012
AG,460.166278931568,1.230020500000012
HN,460.166272037402,1.230020500000012
AG,460.117233807884,1.230020600000012
HN,460.117226914807,1.230020600000012
AG,460.068188582958,1.230020700000012
HN,460.068181690119,1.230020700000012
AG,460.019142860997,1.2300208000000121
HN,460.019135967934,1.2300208000000121
AG,459.970096709280,1.2300209000000122
HN,459.970089819083,1.2300209000000122
AG,459.921050332925,1.2300210000000122
HN,459.921043441989,1.2300210000000122
AG,459.872006697415,1.2300211000000123
HN,459.871999807475,1.2300211000000123
AG,459.822963930287,1.2300212000000124
HN,459.822957039667,1.2300212000000124
AG,459.773916252737,1.2300213000000124
HN,459.773909363089,1.2300213000000124
AG,459.724871519443,1.2300214000000125
HN,459.724864632438,1.2300214000000125
AG,459.675822573526,1.2300215000000125
HN,459.675815687052,1.2300215000000125
AG,459.626779676528,1.2300216000000126
HN,459.626772791019,1.2300216000000126
AG,459.577734485067,1.2300217000000127
HN,459.577727599590,1.2300217000000127
AG,459.528691502345,1.2300218000000127
HN,459.528684616915,1.2300218000000127
AG,459.479643873649,1.2300219000000128
HN,459.479636988994,1.2300219000000128
AG,459.430598879109,1.2300220000000128
HN,459.430591994209,1.2300220000000128
AG,459.381553797304,1.2300221000000129
HN,459.381546916272,1.2300221000000129
AG,459.332505722187,1.230022200000013
HN,459.332498839504,1.230022200000013
AG,459.283464069868,1.230022300000013
HN,459.283457189139,1.230022300000013
AG,459.234417168694,1.230022400000013
HN,459.234410287870,1.230022400000013
AG,459.185370850597,1.2300225000000131
HN,459.185363969959,1.2300225000000131
AG,459.136326714563,1.2300226000000132
HN,459.136319834424,1.2300226000000132
AG,459.087280943932,1.2300227000000132
HN,459.087274067448,1.2300227000000132
AG,459.038234344128,1.2300228000000133
HN,459.038227467012,1.2300228000000133
AG,458.989189667075,1.2300229000000134
HN,458.989182789355,1.2300229000000134
AG,458.940145932464,1.2300230000000134
HN,458.940139056268,1.2300230000000134
AG,458.891100577977,1.2300231000000135
HN,458.891093703124,1.2300231000000135
AG,458.842054452202,1.2300232000000135
HN,458.842047576865,1.2300232000000135
AG,458.793006786521,1.2300233000000136
HN,458.792999911982,1.2300233000000136
AG,458.743963294981,1.2300234000000136
HN,458.743956422530,1.2300234000000136
AG,458.694918342957,1.2300235000000137
HN,458.694911471484,1.2300235000000137
AG,458.645874261948,1.2300236000000138
HN,458.645867390327,1.2300236000000138
AG,458.596828404879,1.2300237000000138
HN,458.596821534218,1.2300237000000138
AG,458.547786244385,1.2300238000000139
HN,458.547779374126,1.2300238000000139
AG,458.498734847718,1.230023900000014
HN,458.498727975992,1.230023900000014
AG,458.449691920064,1.230024000000014
HN,458.449685051639,1.230024000000014
AG,458.400645821620,1.230024100000014
HN,458.400638954848,1.230024100000014
AG,458.351600023004,1.2300242000000141
HN,458.351593155456,1.2300242000000141
AG,458.302556854694,1.2300243000000142
HN,458.302549988670,1.2300243000000142
AG,458.253508157199,1.2300244000000142
HN,458.253501291021,1.2300244000000142
AG,458.204467233637,1.2300245000000143
HN,458.204460367518,1.2300245000000143
AG,458.155419620488,1.2300246000000143
HN,458.155412756022,1.2300246000000143
AG,458.106373742412,1.2300247000000144
HN,458.106366878168,1.2300247000000144
AG,458.057329356554,1.2300248000000145
HN,458.057322494770,1.2300248000000145
AG,458.008283822446,1.2300249000000145
HN,458.008276961628,1.2300249000000145
AG,457.959236792218,1.2300250000000146
HN,457.959229931423,1.2300250000000146
AG,457.910193484229,1.2300251000000146
HN,457.910186622575,1.2300251000000146
AG,457.861148930919,1.2300252000000147
HN,457.861142070334,1.2300252000000147
AG,457.812107706566,1.2300253000000148
HN,457.812100846827,1.2300253000000148
AG,457.763060065923,1.2300254000000148
HN,457.763053205987,1.2300254000000148
AG,457.714012878151,1.2300255000000149
HN,457.714006020476,1.2300255000000149
AG,457.664966268023,1.230025600000015
HN,457.664959410741,1.230025600000015
AG,457.615924239575,1.230025700000015
HN,457.615917383143,1.230025700000015
AG,457.566880935116,1.230025800000015
HN,457.566874079405,1.230025800000015
AG,457.517834315638,1.230025900000015
HN,457.517827460974,1.230025900000015
AG,457.468788773836,1.2300260000000152
HN,457.468781918142,1.2300260000000152
AG,457.419742793581,1.2300261000000152
HN,457.419735939457,1.2300261000000152
AG,457.370699684144,1.2300262000000153
HN,457.370692831175,1.2300262000000153
AG,457.321652953690,1.2300263000000153
HN,457.321646102726,1.2300263000000153
AG,457.272607318925,1.2300264000000154
HN,457.272600467864,1.2300264000000154
AG,457.223564131497,1.2300265000000155
HN,457.223557280481,1.2300265000000155
AG,457.174519342555,1.2300266000000155
HN,457.174512493476,1.2300266000000155
AG,457.125475336536,1.2300267000000156
HN,457.125468486556,1.2300267000000156
AG,457.076427654704,1.2300268000000156
HN,457.076420806556,1.2300268000000156
AG,457.027383514006,1.2300269000000157
HN,457.027376667675,1.2300269000000157
AG,456.978335994951,1.2300270000000157
HN,456.978329148541,1.2300270000000157
AG,456.929288315812,1.2300271000000158
HN,456.929281470550,1.2300271000000158
AG,456.880245889267,1.2300272000000159
HN,456.880239045357,1.2300272000000159
AG,456.831204207556,1.230027300000016
HN,456.831197362714,1.230027300000016
AG,456.782156808125,1.230027400000016
HN,456.782149964293,1.230027400000016
AG,456.733112943944,1.230027500000016
HN,456.733106099509,1.230027500000016
AG,456.684065883490,1.230027600000016
HN,456.684059040929,1.230027600000016
AG,456.635023403977,1.2300277000000162
HN,456.635016562346,1.2300277000000162
AG,456.585978765210,1.2300278000000162
HN,456.585971925738,1.2300278000000162
AG,456.536933424263,1.2300279000000163
HN,456.536926584636,1.2300279000000163
AG,456.487887896328,1.2300280000000163
HN,456.487881056570,1.2300280000000163
AG,456.438844818929,1.2300281000000164
HN,456.438837979943,1.2300281000000164
AG,456.389797548254,1.2300282000000164
HN,456.389790710420,1.2300282000000164
AG,456.340753104296,1.2300283000000165
HN,456.340746267729,1.2300283000000165
AG,456.291707708658,1.2300284000000166
HN,456.291700872301,1.2300284000000166
AG,456.242661992117,1.2300285000000166
HN,456.242655156430,1.2300285000000166
AG,456.193618638283,1.2300286000000167
HN,456.193611802791,1.2300286000000167
AG,456.144572402836,1.2300287000000167
HN,456.144565568971,1.2300287000000167
AG,456.095528267638,1.2300288000000168
HN,456.095521434141,1.2300288000000168
AG,456.046483394817,1.2300289000000169
HN,456.046476560509,1.2300289000000169
AG,455.997438837002,1.230029000000017
HN,455.997432004808,1.230029000000017
AG,455.948392285927,1.230029100000017
HN,455.948385454423,1.230029100000017
AG,455.899350018614,1.230029200000017
HN,455.899343189472,1.230029200000017
AG,455.850305174738,1.230029300000017
HN,455.850298344309,1.230029300000017
AG,455.801259543360,1.2300294000000171
HN,455.801252712651,1.2300294000000171
AG,455.752214910775,1.2300295000000172
HN,455.752208081419,1.2300295000000172
AG,455.703171101840,1.2300296000000173
HN,455.703164274401,1.2300296000000173
AG,455.654125840389,1.2300297000000173
HN,455.654119012575,1.2300297000000173
AG,455.605079166354,1.2300298000000174
HN,455.605072340356,1.2300298000000174
AG,455.556033796316,1.2300299000000174
HN,455.556026971028,1.2300299000000174
AG,455.506992973422,1.2300300000000175
HN,455.506986149074,1.2300300000000175
AG,455.457949904555,1.2300301000000176
HN,455.457943081565,1.2300301000000176
AG,455.408900229884,1.2300302000000176
HN,455.408893405846,1.2300302000000176
AG,455.359857372497,1.2300303000000177
HN,455.359850549861,1.2300303000000177
AG,455.310811455528,1.2300304000000177
HN,455.310804633384,1.2300304000000177
AG,455.261766773517,1.2300305000000178
HN,455.261759953139,1.2300305000000178
AG,455.212726403555,1.2300306000000178
HN,455.212719583480,1.2300306000000178
AG,455.163678724808,1.230030700000018
HN,455.163671904759,1.230030700000018
AG,455.114632104526,1.230030800000018
HN,455.114625285394,1.230030800000018
AG,455.065585430882,1.230030900000018
HN,455.065578612490,1.230030900000018
AG,455.016542244098,1.230031000000018
HN,455.016535426172,1.230031000000018
AG,454.967500211197,1.2300311000000181
HN,454.967493395512,1.2300311000000181
AG,454.918453268659,1.2300312000000182
HN,454.918446452301,1.2300312000000182
AG,347.430476158851,1.2302504000001462
HN,347.430470951949,1.2302504000001462
AG,347.381450063136,1.2302505000001462
HN,347.381444855296,1.2302505000001462
AG,347.332418562481,1.2302506000001463
HN,347.332413354860,1.2302506000001463
AG,347.283389385687,1.2302507000001464
HN,347.283384180557,1.2302507000001464
AG,347.234363046918,1.2302508000001464
HN,347.234357842160,1.2302508000001464
AG,347.185336608328,1.2302509000001465
HN,347.185331404862,1.2302509000001465
AG,347.136307701623,1.2302510000001465
HN,347.136302498607,1.2302510000001465
AG,347.087280283224,1.2302511000001466
HN,347.087275080072,1.2302511000001466
AG,347.038250011855,1.2302512000001466
HN,347.038244809782,1.2302512000001466
AG,346.989221906033,1.2302513000001467
HN,346.989216705557,1.2302513000001467
AG,346.940195493255,1.2302514000001468
HN,346.940190293063,1.2302514000001468
AG,346.891164761360,1.2302515000001468
HN,346.891159561734,1.2302515000001468
AG,346.842136354209,1.2302516000001469
HN,346.842131155222,1.2302516000001469
AG,346.793110028980,1.230251700000147
HN,346.793104830267,1.230251700000147
AG,346.744078926187,1.230251800000147
HN,346.744073728153,1.230251800000147
AG,346.695050413030,1.230251900000147
HN,346.695045216527,1.230251900000147
AG,346.646024541861,1.2302520000001471
HN,346.646019344327,1.2302520000001471
AG,346.596996554261,1.2302521000001472
HN,346.596991359991,1.2302521000001472
AG,346.547971106661,1.2302522000001472
HN,346.547965911591,1.2302522000001472
AG,346.498939722911,1.2302523000001473
HN,346.498934529621,1.2302523000001473
AG,346.449913880512,1.2302524000001474
HN,346.449908688560,1.2302524000001474
AG,346.400886956300,1.2302525000001474
HN,346.400881764741,1.2302525000001474
AG,346.351855244908,1.2302526000001475
HN,346.351850052532,1.2302526000001475
AG,346.302826185177,1.2302527000001475
HN,346.302820993372,1.2302527000001475
AG,346.253800516353,1.2302528000001476
HN,346.253795326168,1.2302528000001476
AG,346.204774728872,1.2302529000001476
HN,346.204769539381,1.2302529000001476
AG,346.155746036396,1.2302530000001477
HN,346.155740847815,1.2302530000001477
AG,346.106717666143,1.2302531000001478
HN,346.106712478358,1.2302531000001478
AG,346.057689298551,1.2302532000001478
HN,346.057684111371,1.2302532000001478
AG,346.008661069922,1.2302533000001479
HN,346.008655884441,1.2302533000001479
AG,345.959632189265,1.230253400000148
HN,345.959627003731,1.230253400000148
AG,345.910602988796,1.230253500000148
HN,345.910597805037,1.230253500000148
AG,345.861574648625,1.230253600000148
HN,345.861569465401,1.230253600000148
AG,345.812547708801,1.230253700000148
HN,345.812542525480,1.230253700000148
AG,345.763519349877,1.2302538000001482
HN,345.763514167982,1.2302538000001482
AG,345.714491804550,1.2302539000001482
HN,345.714486622788,1.2302539000001482
AG,345.665463449352,1.2302540000001483
HN,345.665458267539,1.2302540000001483
AG,345.616438130708,1.2302541000001483
HN,345.616432950674,1.2302541000001483
AG,345.567407962366,1.2302542000001484
HN,345.567402782077,1.2302542000001484
AG,345.518380708481,1.2302543000001485
HN,345.518375529458,1.2302543000001485
AG,345.469350018864,1.2302544000001485
HN,345.469344840946,1.2302544000001485
AG,345.420323045021,1.2302545000001486
HN,345.420317867061,1.2302545000001486
AG,345.371298538986,1.2302546000001486
HN,345.371293362437,1.2302546000001486
AG,345.322269878029,1.2302547000001487
HN,345.322264699905,1.2302547000001487
AG,345.273241134071,1.2302548000001488
HN,345.273235959501,1.2302548000001488
AG,345.224215555568,1.2302549000001488
HN,345.224210381675,1.2302549000001488
AG,345.175183578038,1.2302550000001489
HN,345.175178403535,1.2302550000001489
AG,345.126155167997,1.230255100000149
HN,345.126149994402,1.230255100000149
AG,345.077126816116,1.230255200000149
HN,345.077121643594,1.230255200000149
AG,345.028100700180,1.230255300000149
HN,345.028095527629,1.230255300000149
AG,344.979073595754,1.230255400000149
HN,344.979068425422,1.230255400000149
AG,344.930043503773,1.2302555000001492
HN,344.930038333961,1.2302555000001492
AG,344.881018865417,1.2302556000001492
HN,344.881013696113,1.2302556000001492
AG,344.831989437102,1.2302557000001493
HN,344.831984268253,1.2302557000001493
AG,344.782960964965,1.2302558000001493
HN,344.782955797023,1.2302558000001493
AG,344.733932470776,1.2302559000001494
HN,344.733927303005,1.2302559000001494
AG,344.684906548676,1.2302560000001495
HN,344.684901382018,1.2302560000001495
AG,344.635875734649,1.2302561000001495
