Q	-236.60254037844413	63.39745962155583	0.0
R	63.39745915586313	-236.60254029719985	-2.68574737560812e-07
S	-63.39745962155648	236.6025403784435	0.0
T	0.0	300.0	0.0
A	-4.874635708748256e-07	-300.0000001784245	-2.94917905208081e-07
B	-69.61524236862508	-340.1923788320151	-132.867295423534
C	10.769515649050929	-340.1923785763301	-265.734590109777
D	160.76951563709792	-299.9999996670554	-265.73458981486
E	230.38475777394294	-259.8076209688598	-132.867294833701
F	150.0	-259.807621135332	0.0
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	-46.41016142456307	-299.999999807774	-209.578263737622
N	190.19237893502793	-236.60254011585906	-209.578263272436
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	63.39745909638832	-236.6025405191629	-6.72704013229894e-13
S	-63.39745962155648	236.6025403784435	0.0
T	0.0	300.0	0.0
A	-5.628761708748256e-07	-300.00000010301187	1.70269029728323e-07
B	-150.00000043595907	-259.8076207646816	-1.7027038268224699e-07
C	-196.41016148297106	-133.0127014443081	-76.7109687792752
D	-92.82032270840807	-46.4101613215501	-153.421937132874
E	57.17967722813308	-86.6025404230501	-153.421936962604
F	103.58983855658383	-213.39745969191588	-76.7109684387348
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	-173.20508091937606	-173.2050803129612	-2.68575263362436e-07
N	-9.807620843009872	-36.6025403378211	-121.000066850923
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	63.39745925887504	-236.6025406816496	2.68573615412507e-07
S	-63.39745962155648	236.6025403784435	0.0
T	0.0	300.0	0.0
A	-5.628761708748256e-07	-300.00000010301187	1.70269029728323e-07
B	-150.00000043595907	-259.8076207646816	-1.7027038268224699e-07
C	-196.41016148297106	-133.0127014443081	-76.7109687792752
D	-92.82032270840807	-46.4101613215501	-153.421937132874
E	57.17967722813308	-86.6025404230501	-153.421936962604
F	103.58983855658383	-213.39745969191588	-76.7109684387348
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	-173.20508091937606	-173.2050803129612	-2.68575263362436e-07
N	-9.807620843009872	-36.6025403378211	-121.000066850923
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	63.39745925887504	-236.6025406816496	2.68573615412507e-07
S	-63.39745962155648	236.6025403784435	0.0
T	-16.987298082027	236.6025404745564	76.7109684387349
A	-5.628761708748256e-07	-300.00000010301187	1.70269029728323e-07
B	-150.00000043595907	-259.8076207646816	-1.7027038268224699e-07
C	-196.41016148297106	-133.0127014443081	-76.7109687792752
D	-92.82032270840807	-46.4101613215501	-153.421937132874
E	57.17967722813308	-86.6025404230501	-153.421936962604
F	103.58983855658383	-213.39745969191588	-76.7109684387348
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-259.8076209688595	230.3847577739422	132.867294833701
M	-173.20508091937606	-173.2050803129612	-2.68575263362436e-07
N	-9.807620843009872	-36.6025403378211	-121.000066850923
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	63.39745925887504	-236.6025406816496	2.68573615412507e-07
S	-236.60254011585909	190.1923789350275	209.578263272435
T	-299.9999996670559	160.7695156370975	265.73458981486
A	-5.628761708748256e-07	-300.00000010301187	1.70269029728323e-07
B	-150.00000043595907	-259.8076207646816	-1.7027038268224699e-07
C	-196.41016148297106	-133.0127014443081	-76.7109687792752
D	-92.82032270840807	-46.4101613215501	-153.421937132874
E	57.17967722813308	-86.6025404230501	-153.421936962604
F	103.58983855658383	-213.39745969191588	-76.7109684387348
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-213.3974596919158	103.58983855658394	76.7109684387347
L	-86.60254042305	57.179677228133144	153.421936962604
M	-173.20508091937606	-173.2050803129612	-2.68575263362436e-07
N	-9.807620843009872	-36.6025403378211	-121.000066850923
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.6025403784442	63.397459621555846	-5.6843418860808e-14
R	63.39745925887504	-236.6025406816496	2.68573615412507e-07
S	-36.602540337822	-9.807620843009055	121.000066850922
T	-46.41016132155	-92.82032270840806	153.421937132874
A	-5.628761708748256e-07	-300.00000010301187	1.70269029728323e-07
B	-150.00000043595907	-259.8076207646816	-1.7027038268224699e-07
C	-196.41016148297106	-133.0127014443081	-76.7109687792752
D	-92.82032270840807	-46.4101613215501	-153.421937132874
E	57.17967722813308	-86.6025404230501	-153.421936962604
F	103.58983855658383	-213.39745969191588	-76.7109684387348
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-329.4228633613887	-109.8076209688591	132.8672948337
K	-289.2304845293748	-179.422863028444	265.734589814859
L	-179.4228634266969	-289.23048419643	265.734590109776
M	-173.20508091937606	-173.2050803129612	-2.68575263362436e-07
N	-9.807620843009872	-36.6025403378211	-121.000066850923
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-283.0127018218603	-109.8076208727462	209.578263272435
R	63.39745925887504	-236.6025406816496	2.68573615412507e-07
S	-109.807621116479	-283.01270168114	209.578263737622
T	-109.807621034168	-329.422863426697	132.867295423533
A	-5.628761708748256e-07	-300.00000010301187	1.70269029728323e-07
B	-150.00000043595907	-259.8076207646816	-1.7027038268224699e-07
C	-196.41016148297106	-133.0127014443081	-76.7109687792752
D	-92.82032270840807	-46.4101613215501	-153.421937132874
E	57.17967722813308	-86.6025404230501	-153.421936962604
F	103.58983855658383	-213.39745969191588	-76.7109684387348
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-196.4101616098883	-133.012701917973	76.7109684387338
J	-92.8203232712842	-46.410161424563	153.421936962604
K	57.179676792175	-86.6025400524	153.421937132874
L	103.589838683502	-213.3974592182523	76.7109687792748
M	-173.20508091937606	-173.2050803129612	-2.68575263362436e-07
N	-9.807620843009872	-36.6025403378211	-121.000066850923
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-9.80762136818	-36.602540197102996	121.000066850923
R	63.39745925887504	-236.6025406816496	2.68573615412507e-07
S	63.397459984238	-236.6025400752357	2.68575348627564e-07
T	5.62875e-07	-299.9999998969869	1.70270773480752e-07
A	0.0	300.0	0.0
B	150.0	259.807621135332	0.0
C	259.807621135332	150.0	0.0
D	300.0	1.83697019872103e-14	0.0
E	259.807621135332	-150.0	0.0
F	150.0	-259.807621135332	0.0
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	173.20508075688792	173.20508075688764	0.0
N	236.60254037844413	-63.39745962155586	0.0
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	-63.397459621556	236.6025403784435	0.0
S	-63.39745962155648	236.6025403784435	0.0
T	0.0	300.0	0.0
A	0.052050564183	300.0139469066384	-3.80672388888403
B	150.0	259.807621135332	0.0
C	259.807621135332	150.0	0.0
D	300.0	1.83697019872103e-14	0.0
E	259.807621135332	-150.0	0.0
F	150.0	-259.807621135332	0.0
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	173.20508075688792	173.20508075688764	0.0
N	236.60254037844413	-63.39745962155586	0.0
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	-63.315357650131	236.6245395353839	-6.0045369508618
S	-63.39745962155648	236.6025403784435	0.0
T	0.0	300.0	0.0
A	0.46820484024	300.1254551088345	-11.4079717209287
B	150.0	259.807621135332	0.0
C	259.807621135332	150.0	0.0
D	300.0	1.83697019872103e-14	0.0
E	259.807621135332	-150.0	0.0
F	150.0	-259.807621135332	0.0
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	173.20508075688792	173.20508075688764	0.0
N	236.60254037844413	-63.39745962155586	0.0
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	-62.658936590769	236.8004270281348	-17.9943672649146
S	-63.39745962155648	236.6025403784435	0.0
T	0.0	300.0	0.0
A	1.869444313352	300.5009160940576	-22.733709247899398
B	150.0	259.807621135332	0.0
C	259.807621135332	150.0	0.0
D	300.0	1.83697019872103e-14	0.0
E	259.807621135332	-150.0	0.0
F	150.0	-259.807621135332	0.0
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	173.20508075688792	173.20508075688764	0.0
N	236.60254037844413	-63.39745962155586	0.0
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	-60.448691130656	237.3926605142467	-35.8590224018529
S	-63.39745962155648	236.6025403784435	0.0
T	0.0	300.0	0.0
A	5.170732310307	301.3854935468241	-37.5658230976213
B	150.0	259.807621135332	0.0
C	259.807621135332	150.0	0.0
D	300.0	1.83697019872103e-14	0.0
E	259.807621135332	-150.0	0.0
F	150.0	-259.807621135332	0.0
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	173.20508075688792	173.20508075688764	0.0
N	236.60254037844413	-63.39745962155586	0.0
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	-55.241403619987	238.7879489974871	-59.2544611753631
S	-63.39745962155648	236.6025403784435	0.0
T	0.0	300.0	0.0
A	11.537218387519	303.0913883498369	-55.4075890348575
B	150.0	259.807621135332	0.0
C	259.807621135332	150.0	0.0
D	300.0	1.83697019872103e-14	0.0
E	259.807621135332	-150.0	0.0
F	150.0	-259.807621135332	0.0
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	173.20508075688792	173.20508075688764	0.0
N	236.60254037844413	-63.39745962155586	0.0
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	-45.199225092305	241.4787426242286	-87.397175479281
S	-63.39745962155648	236.6025403784435	0.0
T	0.0	300.0	0.0
A	22.287643829646	305.9719561653458	-75.3248668864004
B	150.0	259.807621135332	0.0
C	259.807621135332	150.0	0.0
D	300.0	1.83697019872103e-14	0.0
E	259.807621135332	-150.0	0.0
F	150.0	-259.807621135332	0.0
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	173.20508075688792	173.20508075688764	0.0
N	236.60254037844413	-63.39745962155586	0.0
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	-28.242038627263	246.0224070434405	-118.813699059937
S	-63.39745962155648	236.6025403784435	0.0
T	0.0	300.0	0.0
A	38.717802772339	310.3744039855553	-95.7846562407722
B	150.0	259.807621135332	0.0
C	259.807621135332	150.0	0.0
D	300.0	1.83697019872103e-14	0.0
E	259.807621135332	-150.0	0.0
F	150.0	-259.807621135332	0.0
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	173.20508075688792	173.20508075688764	0.0
N	236.60254037844413	-63.39745962155586	0.0
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	-2.325922996178	252.96660929774126	-151.085953305619
S	-63.39745962155648	236.6025403784435	0.0
T	0.0	300.0	0.0
A	61.8213906460294	316.5649916985721	-114.536287079456
B	150.0	259.807621135332	0.0
C	259.807621135332	150.0	0.0
D	300.0	1.83697019872103e-14	0.0
E	259.807621135332	-150.0	0.0
F	150.0	-259.807621135332	0.0
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	173.20508075688792	173.20508075688764	0.0
N	236.60254037844413	-63.39745962155586	0.0
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	34.116527555634	262.7313344933104	-180.663843256761
S	-63.39745962155648	236.6025403784435	0.0
T	0.0	300.0	0.0
A	91.903045048498	324.6253467027057	-128.603396519829
B	150.0	259.807621135332	0.0
C	259.807621135332	150.0	0.0
D	300.0	1.83697019872103e-14	0.0
E	259.807621135332	-150.0	0.0
F	150.0	-259.807621135332	0.0
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	173.20508075688792	173.20508075688764	0.0
N	236.60254037844413	-63.39745962155586	0.0
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	81.5658332250373	275.4453376288445	-202.852602119254
S	-63.39745962155648	236.6025403784435	0.0
T	0.0	300.0	0.0
A	128.1141644856742	334.328086912924	-134.473557634693
B	150.0	259.807621135332	0.0
C	259.807621135332	150.0	0.0
D	300.0	1.83697019872103e-14	0.0
E	259.807621135332	-150.0	0.0
F	150.0	-259.807621135332	0.0
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	173.20508075688792	173.20508075688764	0.0
N	236.60254037844413	-63.39745962155586	0.0
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	138.6834522169254	290.7499575113095	-212.111902333972
S	-63.39745962155648	236.6025403784435	0.0
T	0.0	300.0	0.0
A	167.9983727536212	345.0150283090751	-128.573650721095
B	150.0	259.807621135332	0.0
C	259.807621135332	150.0	0.0
D	300.0	1.83697019872103e-14	0.0
E	259.807621135332	-150.0	0.0
F	150.0	-259.807621135332	0.0
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	173.20508075688792	173.20508075688764	0.0
N	236.60254037844413	-63.39745962155586	0.0
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	201.59481886478738	307.6070073993424	-202.805682575615
S	-63.39745962155648	236.6025403784435	0.0
T	0.0	300.0	0.0
A	207.2043381018495	355.5202350626155	-108.084164225554
B	150.0	259.807621135332	0.0
C	259.807621135332	150.0	0.0
D	300.0	1.83697019872103e-14	0.0
E	259.807621135332	-150.0	0.0
F	150.0	-259.807621135332	0.0
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	173.20508075688792	173.20508075688764	0.0
N	236.60254037844413	-63.39745962155586	0.0
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	263.436358860655	324.1773980999322	-170.486585536316
S	-63.39745962155648	236.6025403784435	0.0
T	0.0	300.0	0.0
A	239.5889176113265	364.197656989401	-72.0553507688188
B	150.0	259.807621135332	0.0
C	259.807621135332	150.0	0.0
D	300.0	1.83697019872103e-14	0.0
E	259.807621135332	-150.0	0.0
F	150.0	-259.807621135332	0.0
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	173.20508075688792	173.20508075688764	0.0
N	236.60254037844413	-63.39745962155586	0.0
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	314.518184067522	337.8647319120201	-113.656526931751
S	-63.39745962155648	236.6025403784435	0.0
T	0.0	300.0	0.0
A	257.954723021993	369.118759717536	-22.6336050576844
B	150.0	259.807621135332	0.0
C	259.807621135332	150.0	0.0
D	300.0	1.83697019872103e-14	0.0
E	259.807621135332	-150.0	0.0
F	150.0	-259.807621135332	0.0
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	173.20508075688792	173.20508075688764	0.0
N	236.60254037844413	-63.39745962155586	0.0
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	343.487492175922	345.6270346249542	-35.7011230304712
S	-63.39745962155648	236.6025403784435	0.0
T	0.0	300.0	0.0
A	255.589243152691	368.484931296844	33.9938421673796
B	150.0	259.807621135332	0.0
C	259.807621135332	150.0	0.0
D	300.0	1.83697019872103e-14	0.0
E	259.807621135332	-150.0	0.0
F	150.0	-259.807621135332	0.0
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	173.20508075688792	173.20508075688764	0.0
N	236.60254037844413	-63.39745962155586	0.0
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	339.756301867315	344.6272651949562	53.620196093506
S	-63.39745962155648	236.6025403784435	0.0
T	0.0	300.0	0.0
A	228.5455579975067	361.238597699151	87.508740311872
B	150.0	259.807621135332	0.0
C	259.807621135332	150.0	0.0
D	300.0	1.83697019872103e-14	0.0
E	259.807621135332	-150.0	0.0
F	150.0	-259.807621135332	0.0
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	173.20508075688792	173.20508075688764	0.0
N	236.60254037844413	-63.39745962155586	0.0
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	297.098937807905	333.19725894399687	138.031935087377
S	-63.39745962155648	236.6025403784435	0.0
T	0.0	300.0	0.0
A	178.213795110844	347.752242480035	124.84050889347
B	150.0	259.807621135332	0.0
C	259.807621135332	150.0	0.0
D	300.0	1.83697019872103e-14	0.0
E	259.807621135332	-150.0	0.0
F	150.0	-259.807621135332	0.0
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	173.20508075688792	173.20508075688764	0.0
N	236.60254037844413	-63.39745962155586	0.0
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	217.7081180698388	311.9245529087372	196.917210308885
S	-63.39745962155648	236.6025403784435	0.0
T	0.0	300.0	0.0
A	113.2538219825234	330.346270139954	133.377077177869
B	150.0	259.807621135332	0.0
C	259.807621135332	150.0	0.0
D	300.0	1.83697019872103e-14	0.0
E	259.807621135332	-150.0	0.0
F	150.0	-259.807621135332	0.0
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	173.20508075688792	173.20508075688764	0.0
N	236.60254037844413	-63.39745962155586	0.0
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	115.2434869693312	284.4692377526032	210.382368590237
S	-63.39745962155648	236.6025403784435	0.0
T	0.0	300.0	0.0
A	49.601975765561	313.2908093493689	105.712878246141
B	150.0	259.807621135332	0.0
C	259.807621135332	150.0	0.0
D	300.0	1.83697019872103e-14	0.0
E	259.807621135332	-150.0	0.0
F	150.0	-259.807621135332	0.0
G	3.67394039744206e-14	-300.0	0.0
H	-150.0	-259.807621135332	0.0
I	-259.807621135331	-150.0	0.0
J	-300.0	-5.51091059616309e-14	0.0
K	-259.807621135332	150.0	0.0
L	-150.0	259.807621135331	0.0
M	173.20508075688792	173.20508075688764	0.0
N	236.60254037844413	-63.39745962155586	0.0
O	63.39745962155593	-236.6025403784441	0.0
P	-173.20508075688792	-173.20508075688764	0.0
Q	-236.60254037844413	63.39745962155583	0.0
R	14.842230204589	257.5668020834207	166.746236958361
S	-63.39745962155648	236.6025403784435	0.0
