x1,y1,z1,x2,y2,z2
,,,1.107149611,11,4
,,,1.107149611,12,4
,,,1.107149611,13,4
,,,1.107149611,14,4
,,,1.107149611,15,4
,,,1.107149611,16,2
,,,1.107149611,17,2
,,,1.107149611,18,2
,,,1.107149611,19,2
,,,1.107149611,20,2
,,,1.107149611,21,2
,,,1.107149611,22,2
,,,1.107149611,23,2
,,,1.107149611,24,2
,,,1.107149611,25,2
,,,1.107149611,26,2
,,,1.107149611,27,2
,,,1.107149611,28,2
,,,1.107149611,29,2
,,,1.107149611,30,4
1.107149611,31,6,,,
,,,1.107149611,32,4
,,,1.107149611,33,2
,,,1.107149611,488,2
,,,1.107149611,489,2
,,,1.107149611,490,2
,,,1.107149611,491,2
,,,1.107149611,492,2
,,,1.107149611,493,2
,,,1.107149611,494,2
,,,1.107149611,495,2
,,,1.107149611,496,4
,,,1.107149611,497,4
,,,1.107149611,498,4
,,,1.107149611,499,4
,,,1.107149611,500,4
,,,1.107149611,501,4
,,,1.107149611,502,4
,,,1.107149611,503,4
,,,1.107149611,504,8
,,,1.107149611,505,8
,,,1.107149611,506,8
,,,1.107149611,507,8
,,,1.107149611,508,10
,,,1.107149611,509,10
,,,1.107149611,510,14
,,,1.107149611,511,16
,,,1.107149611,478,2
,,,1.107149611,479,4
,,,1.107149611,480,6
,,,1.107149611,481,4
,,,1.107149611,482,2
,,,1.107149611,483,2
,,,1.107149611,484,2
,,,1.107149611,485,2
,,,1.107149611,486,2
,,,1.107149611,487,2
,,,1.107149611,446,4
,,,1.107149611,447,6
,,,1.107149611,448,6
,,,1.107149611,449,4
,,,2.034443043,368,14
,,,2.034443043,369,10
,,,2.034443043,370,4
,,,2.034443043,371,4
,,,2.034443043,372,4
,,,2.034443043,373,4
,,,2.034443043,374,8
,,,2.034443043,375,12
,,,2.034443043,376,18
,,,2.034443043,377,14
,,,2.034443043,378,8
,,,2.034443043,379,8
,,,2.034443043,380,10
,,,2.034443043,381,10
,,,2.034443043,382,16
,,,2.034443043,383,20
,,,2.034443043,384,24
,,,2.034443043,385,20
,,,2.034443043,386,14
,,,2.034443043,387,14
,,,2.034443043,388,14
,,,2.034443043,389,14
,,,2.034443043,390,20
,,,2.034443043,391,24
,,,2.034443043,344,6
,,,2.034443043,345,4
,,,2.034443043,346,2
,,,2.034443043,347,2
,,,2.034443043,348,4
,,,2.034443043,349,4
,,,2.034443043,350,8
,,,2.034443043,351,10
,,,2.034443043,352,14
,,,2.034443043,353,14
,,,2.034443043,354,6
,,,2.034443043,355,6
,,,2.034443043,356,4
,,,2.034443043,357,4
,,,2.034443043,358,8
,,,2.034443043,359,10
,,,2.034443043,360,8
,,,2.034443043,361,6
,,,2.034443043,362,2
,,,2.034443043,363,2
,,,2.034443043,364,2
,,,2.034443043,365,2
,,,2.034443043,366,8
,,,2.034443043,367,10
,,,2.034443043,392,14
,,,2.034443043,393,10
,,,2.034443043,394,6
,,,2.034443043,395,6
,,,2.034443043,396,6
,,,2.034443043,397,6
,,,2.034443043,398,12
,,,2.034443043,399,16
,,,2.034443043,400,12
,,,2.034443043,401,10
,,,2.034443043,402,4
,,,2.034443043,403,4
,,,2.034443043,404,4
,,,2.034443043,405,4
,,,2.034443043,406,8
,,,2.034443043,407,10
,,,2.034443043,408,14
,,,2.034443043,409,12
,,,2.034443043,410,8
,,,2.034443043,411,8
,,,2.034443043,412,10
,,,2.034443043,413,10
,,,2.034443043,414,18
,,,2.034443043,415,18
,,,2.034443043,416,14
,,,2.034443043,417,12
,,,2.034443043,418,8
,,,2.034443043,419,8
,,,2.034443043,420,6
,,,2.034443043,421,6
,,,2.034443043,422,8
,,,2.034443043,423,10
,,,2.034443043,424,6
,,,2.034443043,425,4
,,,2.034443043,426,2
,,,2.034443043,427,2
,,,2.034443043,428,2
,,,2.034443043,429,2
,,,2.034443043,430,6
,,,2.034443043,431,8
,,,2.034443043,432,8
,,,2.034443043,433,6
,,,2.034443043,434,2
,,,2.034443043,435,2
,,,2.034443043,436,2
,,,2.034443043,437,2
,,,2.034443043,438,4
,,,2.034443043,439,6
,,,2.034443043,320,12
,,,2.034443043,321,10
,,,2.034443043,322,8
,,,2.034443043,323,10
,,,2.034443043,324,4
,,,2.034443043,325,4
,,,2.034443043,326,6
,,,2.034443043,327,8
,,,2.034443043,328,4
,,,2.034443043,329,2
,,,2.034443043,334,4
,,,2.034443043,335,6
,,,2.034443043,336,6
,,,2.034443043,337,4
,,,2.034443043,342,2
,,,2.034443043,343,4
,,,2.034443043,296,4
,,,2.034443043,297,2
,,,2.034443043,302,4
,,,2.034443043,303,6
,,,2.034443043,304,6
,,,2.034443043,305,4
,,,2.034443043,310,2
,,,2.034443043,311,4
,,,2.034443043,312,8
,,,2.034443043,313,6
,,,2.034443043,314,4
,,,2.034443043,315,4
,,,2.034443043,316,12
,,,2.034443043,317,10
,,,2.034443043,318,10
,,,2.034443043,319,12
,,,2.034443043,248,18
,,,2.034443043,249,14
,,,2.034443043,250,10
,,,2.034443043,251,10
,,,2.034443043,252,12
,,,2.034443043,253,12
,,,2.034443043,254,20
2.034443043,255,24,,,
2.034443043,256,24,,,
,,,2.034443043,257,20
,,,2.034443043,258,12
,,,2.034443043,259,12
,,,2.034443043,260,10
,,,2.034443043,261,10
,,,2.034443043,262,14
,,,2.034443043,263,18
,,,2.034443043,264,16
,,,2.034443043,265,12
,,,2.034443043,266,8
,,,2.034443043,267,8
,,,2.034443043,268,10
,,,2.034443043,269,10
,,,2.034443043,270,18
,,,2.034443043,271,22
,,,2.034443043,272,14
,,,2.034443043,273,12
,,,2.034443043,274,4
,,,2.034443043,275,4
,,,2.034443043,276,4
,,,2.034443043,277,4
,,,2.034443043,278,8
,,,2.034443043,279,10
,,,2.034443043,280,12
,,,2.034443043,281,10
,,,2.034443043,282,6
,,,2.034443043,283,6
,,,2.034443043,284,8
,,,2.034443043,285,8
,,,2.034443043,286,18
,,,2.034443043,287,18
,,,2.034443043,288,10
,,,2.034443043,289,8
,,,2.034443043,290,4
,,,2.034443043,291,4
,,,2.034443043,292,2
,,,2.034443043,293,2
,,,2.034443043,294,4
,,,2.034443043,295,6
2.034443043,224,18,,,
2.034443043,225,18,,,
,,,2.034443043,226,8
,,,2.034443043,227,8
,,,2.034443043,228,6
,,,2.034443043,229,6
,,,2.034443043,230,10
,,,2.034443043,231,12
,,,2.034443043,232,10
,,,2.034443043,233,8
,,,2.034443043,234,4
,,,2.034443043,235,4
,,,2.034443043,236,4
,,,2.034443043,237,4
,,,2.034443043,238,12
,,,2.034443043,239,14
2.034443043,240,22,,,
,,,2.034443043,241,18
,,,2.034443043,242,10
,,,2.034443043,243,10
,,,2.034443043,244,8
,,,2.034443043,245,8
,,,2.034443043,246,12
,,,2.034443043,247,16
,,,2.034443043,200,4
,,,2.034443043,201,2
,,,2.034443043,206,4
,,,2.034443043,207,6
,,,2.034443043,208,6
,,,2.034443043,209,4
,,,2.034443043,214,2
,,,2.034443043,215,4
,,,2.034443043,216,6
,,,2.034443043,217,4
,,,2.034443043,218,2
,,,2.034443043,219,2
,,,2.034443043,220,4
,,,2.034443043,221,4
,,,2.034443043,222,8
,,,2.034443043,223,10
,,,2.034443043,125,14
,,,2.034443043,126,20
2.034443043,127,24,,,
,,,2.034443043,128,20
,,,2.034443043,129,16
,,,2.034443043,130,10
,,,2.034443043,131,10
,,,2.034443043,132,8
,,,2.034443043,133,8
,,,2.034443043,134,14
,,,2.034443043,135,18
,,,2.034443043,136,12
,,,2.034443043,137,8
,,,2.034443043,138,4
,,,2.034443043,139,4
,,,2.034443043,140,4
,,,2.034443043,141,4
,,,2.034443043,142,10
,,,2.034443043,143,14
,,,2.034443043,144,10
,,,2.034443043,145,8
,,,2.034443043,146,2
,,,2.034443043,147,2
,,,2.034443043,148,2
,,,2.034443043,149,2
,,,2.034443043,100,8
,,,2.034443043,101,8
,,,2.034443043,102,12
,,,2.034443043,103,14
,,,2.034443043,104,10
,,,2.034443043,105,8
,,,2.034443043,106,4
,,,2.034443043,107,4
,,,2.034443043,108,4
,,,2.034443043,109,4
,,,2.034443043,110,10
,,,2.034443043,111,12
2.034443043,112,16,,,
,,,2.034443043,113,12
,,,2.034443043,114,6
,,,2.034443043,115,6
,,,2.034443043,116,6
,,,2.034443043,117,6
,,,2.034443043,118,10
,,,2.034443043,119,14
2.034443043,120,24,,,
,,,2.034443043,121,20
,,,2.034443043,122,14
,,,2.034443043,123,14
,,,2.034443043,124,14
,,,2.034443043,150,6
,,,2.034443043,151,8
,,,2.034443043,152,10
,,,2.034443043,153,8
,,,2.034443043,154,4
,,,2.034443043,155,4
,,,2.034443043,156,6
,,,2.034443043,157,6
2.034443043,158,14,,,
2.034443043,159,14,,,
,,,2.034443043,160,10
,,,2.034443043,161,8
,,,2.034443043,162,4
,,,2.034443043,163,4
,,,2.034443043,164,2
,,,2.034443043,165,2
,,,2.034443043,166,4
,,,2.034443043,167,6
,,,2.034443043,168,4
,,,2.034443043,169,2
,,,2.034443043,174,4
,,,2.034443043,175,6
,,,2.034443043,176,6
,,,2.034443043,177,4
,,,2.034443043,182,2
,,,2.034443043,183,4
,,,2.034443043,184,8
,,,2.034443043,185,6
,,,2.034443043,186,4
,,,2.034443043,187,4
,,,2.034443043,188,10
,,,2.034443043,189,8
,,,2.034443043,190,10
2.034443043,191,12,,,
2.034443043,192,12,,,
,,,2.034443043,193,10
,,,2.034443043,194,10
2.034443043,195,12,,,
,,,2.034443043,196,4
,,,2.034443043,197,4
,,,2.034443043,198,6
,,,2.034443043,199,8
,,,2.034443043,75,2
,,,2.034443043,76,2
,,,2.034443043,77,2
,,,2.034443043,78,6
,,,2.034443043,79,8
,,,2.034443043,80,8
,,,2.034443043,81,6
,,,2.034443043,82,2
,,,2.034443043,83,2
,,,2.034443043,84,2
,,,2.034443043,85,2
,,,2.034443043,86,4
,,,2.034443043,87,6
,,,2.034443043,88,10
,,,2.034443043,89,8
,,,2.034443043,90,6
,,,2.034443043,91,6
,,,2.034443043,92,8
,,,2.034443043,93,8
,,,2.034443043,94,12
,,,2.034443043,95,14
2.034443043,96,18,,,
2.034443043,97,18,,,
,,,2.034443043,98,10
,,,2.034443043,99,10
,,,2.034443043,50,4
,,,2.034443043,51,4
,,,2.034443043,52,4
,,,2.034443043,53,4
,,,2.034443043,54,6
,,,2.034443043,55,8
,,,2.034443043,56,14
,,,2.034443043,57,12
,,,2.034443043,58,10
,,,2.034443043,59,10
2.034443043,60,20,,,
,,,2.034443043,61,18
,,,2.034443043,62,18
2.034443043,63,20,,,
,,,2.034443043,64,16
,,,2.034443043,65,14
,,,2.034443043,66,12
,,,2.034443043,67,14
,,,2.034443043,68,8
,,,2.034443043,69,8
,,,2.034443043,70,10
,,,2.034443043,71,12
,,,2.034443043,72,6
,,,2.034443043,73,4
,,,2.034443043,74,2
2.034443043,0,32,,,
,,,2.034443043,1,28
,,,2.034443043,2,20
,,,2.034443043,3,20
,,,2.034443043,4,16
,,,2.034443043,5,16
,,,2.034443043,6,20
,,,2.034443043,7,24
,,,2.034443043,8,18
,,,2.034443043,9,14
,,,2.034443043,10,10
,,,2.034443043,11,10
,,,2.034443043,12,10
,,,2.034443043,13,10
,,,2.034443043,14,18
,,,2.034443043,15,22
,,,2.034443043,16,18
,,,2.034443043,17,16
,,,2.034443043,18,8
,,,2.034443043,19,8
,,,2.034443043,20,8
,,,2.034443043,21,8
,,,2.034443043,22,12
,,,2.034443043,23,14
,,,2.034443043,24,18
,,,2.034443043,25,16
,,,2.034443043,26,12
,,,2.034443043,27,12
,,,2.034443043,28,16
,,,2.034443043,29,16
,,,2.034443043,30,26
2.034443043,31,26,,,
,,,2.034443043,32,18
,,,2.034443043,33,16
,,,2.034443043,34,12
,,,2.034443043,35,12
,,,2.034443043,36,8
,,,2.034443043,37,8
,,,2.034443043,38,10
,,,2.034443043,39,12
,,,2.034443043,40,8
,,,2.034443043,41,6
,,,2.034443043,42,4
,,,2.034443043,43,4
,,,2.034443043,44,4
,,,2.034443043,45,4
,,,2.034443043,46,8
,,,2.034443043,47,10
,,,2.034443043,48,10
,,,2.034443043,49,8
,,,2.034443043,488,14
,,,2.034443043,489,12
,,,2.034443043,490,8
,,,2.034443043,491,8
,,,2.034443043,492,8
,,,2.034443043,493,8
,,,2.034443043,494,16
,,,2.034443043,495,18
,,,2.034443043,496,22
,,,2.034443043,497,18
,,,2.034443043,498,10
,,,2.034443043,499,10
,,,2.034443043,500,10
,,,2.034443043,501,10
,,,2.034443043,502,14
,,,2.034443043,503,18
,,,2.034443043,504,24
,,,2.034443043,505,20
,,,2.034443043,506,16
,,,2.034443043,507,16
,,,2.034443043,508,20
,,,2.034443043,509,20
,,,2.034443043,510,28
,,,2.034443043,511,32
,,,2.034443043,464,10
,,,2.034443043,465,8
,,,2.034443043,466,4
,,,2.034443043,467,4
,,,2.034443043,468,4
,,,2.034443043,469,4
,,,2.034443043,470,6
,,,2.034443043,471,8
,,,2.034443043,472,12
,,,2.034443043,473,10
,,,2.034443043,474,8
,,,2.034443043,475,8
,,,2.034443043,476,12
,,,2.034443043,477,12
,,,2.034443043,478,16
,,,2.034443043,479,18
,,,2.034443043,480,26
,,,2.034443043,481,26
,,,2.034443043,482,16
,,,2.034443043,483,16
,,,2.034443043,484,12
,,,2.034443043,485,12
,,,2.034443043,486,16
,,,2.034443043,487,18
,,,2.034443043,440,12
,,,2.034443043,441,10
,,,2.034443043,442,8
,,,2.034443043,443,8
,,,2.034443043,444,14
,,,2.034443043,445,12
,,,2.034443043,446,14
,,,2.034443043,447,16
,,,2.034443043,448,20
,,,2.034443043,449,18
,,,2.034443043,450,18
,,,2.034443043,451,20
,,,2.034443043,452,10
,,,2.034443043,453,10
,,,2.034443043,454,12
,,,2.034443043,455,14
,,,2.034443043,456,8
,,,2.034443043,457,6
,,,2.034443043,458,4
,,,2.034443043,459,4
,,,2.034443043,460,4
,,,2.034443043,461,4
,,,2.034443043,462,8
,,,2.034443043,463,10
