0.39584067435231396	0
0.39584067435231396	1
0.39584067435231396	256
0.471238898038469	129
0.471238898038469	385
0.6126105674500097	2
0.6126105674500097	7
0.6126105674500097	6
0.6126105674500097	509
0.6126105674500097	384
0.6126105674500097	128
0.6126105674500097	257
0.6126105674500097	505
0.6126105674500097	508
0.6126105674500097	504
0.6314601233715484	133
0.6314601233715484	132
0.6723008278682158	252
0.6723008278682158	253
0.7602654221687299	409
0.7602654221687299	153
0.8388052385084748	320
0.8388052385084748	448
0.8388052385084748	64
0.8388052385084748	192
0.9644689446520666	121
0.9644689446520666	120
1.1058406140636072	389
1.1058406140636072	14
1.1058406140636072	13
1.1058406140636072	24
1.1058406140636072	26
1.1058406140636072	25
1.1058406140636072	381
1.1058406140636072	380
1.1058406140636072	20
1.1058406140636072	492
1.1058406140636072	489
1.1058406140636072	496
1.1058406140636072	449
1.1058406140636072	493
1.1058406140636072	388
1.1058406140636072	97
1.1058406140636072	96
1.1058406140636072	500
1.1058406140636072	12
1.1058406140636072	224
1.1058406140636072	193
1.1058406140636072	161
1.1058406140636072	18
1.1058406140636072	19
1.1058406140636072	160
1.1058406140636072	377
1.1058406140636072	8
1.1058406140636072	376
1.1058406140636072	321
1.1058406140636072	65
1.1058406140636072	416
1.1058406140636072	417
1.1058406140636072	497
1.1058406140636072	488
1.1058406140636072	31
1.1058406140636072	352
1.1058406140636072	353
1.1058406140636072	480
1.1058406140636072	481
1.1058406140636072	225
1.1058406140636072	124
1.1058406140636072	260
1.1058406140636072	261
1.1058406140636072	125
1.1058406140636072	32
1.1058406140636072	484
1.1058406140636072	248
1.1058406140636072	485
1.1058406140636072	30
1.1058406140636072	249
1.1058406140636072	501
1.1058406140636072	289
1.1058406140636072	288
1.2220795422464297	101
1.2220795422464297	280
1.2220795422464297	412
1.2220795422464297	100
1.2220795422464297	281
1.2220795422464297	413
1.2220795422464297	152
1.2220795422464297	408
1.4639821765728436	464
1.4639821765728436	48
1.4639821765728436	444
1.4639821765728436	445
1.4639821765728436	272
1.4639821765728436	432
1.4639821765728436	400
1.4639821765728436	269
1.4639821765728436	244
1.4639821765728436	112
1.4639821765728436	245
1.4639821765728436	304
1.4639821765728436	265
1.4639821765728436	264
1.4639821765728436	144
1.4639821765728436	188
1.4639821765728436	268
1.4639821765728436	176
1.4639821765728436	317
1.4639821765728436	336
1.4639821765728436	316
1.4639821765728436	368
1.4639821765728436	241
1.4639821765728436	240
1.4639821765728436	60
1.4639821765728436	189
1.4639821765728436	208
1.4639821765728436	61
1.4639821765728436	80
1.6210618092523335	323
1.6210618092523335	247
1.6210618092523335	246
1.6210618092523335	66
1.6210618092523335	67
1.6210618092523335	322
1.6210618092523335	267
1.6210618092523335	242
1.6210618092523335	243
1.6210618092523335	266
1.6210618092523335	195
1.6210618092523335	450
1.6210618092523335	451
1.6210618092523335	194
1.6210618092523335	270
1.6210618092523335	271
1.7090264035528475	511
1.7090264035528475	255
1.7090264035528475	510
2.035752039526186	223
2.035752039526186	102
2.035752039526186	46
2.035752039526186	454
2.035752039526186	334
2.035752039526186	47
2.035752039526186	458
2.035752039526186	459
2.035752039526186	190
2.035752039526186	335
2.035752039526186	455
2.035752039526186	326
2.035752039526186	290
2.035752039526186	291
2.035752039526186	327
2.035752039526186	362
2.035752039526186	55
2.035752039526186	54
2.035752039526186	363
2.035752039526186	343
2.035752039526186	347
2.035752039526186	94
2.035752039526186	71
2.035752039526186	219
2.035752039526186	79
2.035752039526186	218
2.035752039526186	403
2.035752039526186	402
2.035752039526186	251
2.035752039526186	70
2.035752039526186	375
2.035752039526186	374
2.035752039526186	318
2.035752039526186	342
2.035752039526186	319
2.035752039526186	207
2.035752039526186	50
2.035752039526186	51
2.035752039526186	206
2.035752039526186	214
2.035752039526186	498
2.035752039526186	227
2.035752039526186	126
2.035752039526186	499
2.035752039526186	471
2.035752039526186	199
