1	0.39465735344178765
510	0.39465735344178765
3	0.6133966405079044
127	0.6133966405079044
384	0.6133966405079044
508	0.6133966405079044
15	1.1071487177979564
31	1.1071487177979564
62	1.1071487177979564
65	1.1071487177979564
95	1.1071487177979564
96	1.1071487177979564
124	1.1071487177979564
131	1.1071487177979564
159	1.1071487177979564
160	1.1071487177979564
190	1.1071487177979564
193	1.1071487177979564
223	1.1071487177979564
224	1.1071487177979564
248	1.1071487177979564
263	1.1071487177979564
287	1.1071487177979564
288	1.1071487177979564
318	1.1071487177979564
321	1.1071487177979564
351	1.1071487177979564
352	1.1071487177979564
380	1.1071487177979564
387	1.1071487177979564
415	1.1071487177979564
416	1.1071487177979564
446	1.1071487177979564
449	1.1071487177979564
480	1.1071487177979564
496	1.1071487177979564
35	2.034443901952502
39	2.034443901952502
46	2.034443901952502
49	2.034443901952502
56	2.034443901952502
59	2.034443901952502
71	2.034443901952502
78	2.034443901952502
81	2.034443901952502
88	2.034443901952502
92	2.034443901952502
104	2.034443901952502
113	2.034443901952502
119	2.034443901952502
142	2.034443901952502
151	2.034443901952502
156	2.034443901952502
157	2.034443901952502
163	2.034443901952502
167	2.034443901952502
174	2.034443901952502
177	2.034443901952502
184	2.034443901952502
199	2.034443901952502
206	2.034443901952502
209	2.034443901952502
216	2.034443901952502
220	2.034443901952502
226	2.034443901952502
227	2.034443901952502
232	2.034443901952502
238	2.034443901952502
273	2.034443901952502
279	2.034443901952502
284	2.034443901952502
285	2.034443901952502
291	2.034443901952502
295	2.034443901952502
302	2.034443901952502
305	2.034443901952502
312	2.034443901952502
327	2.034443901952502
334	2.034443901952502
337	2.034443901952502
344	2.034443901952502
348	2.034443901952502
354	2.034443901952502
355	2.034443901952502
360	2.034443901952502
369	2.034443901952502
392	2.034443901952502
398	2.034443901952502
407	2.034443901952502
419	2.034443901952502
423	2.034443901952502
430	2.034443901952502
433	2.034443901952502
440	2.034443901952502
452	2.034443901952502
455	2.034443901952502
462	2.034443901952502
465	2.034443901952502
472	2.034443901952502
476	2.034443901952502
240	1.4650264152517911
271	1.4650264152517911
100	1.2206108646622194
103	1.2206108646622194
230	1.2206108646622194
281	1.2206108646622194
408	1.2206108646622194
411	1.2206108646622194
210	2.5158339083993853
211	2.5158339083993853
300	2.5158339083993853
301	2.5158339083993853
179	2.3225812811502253
332	2.3225812811502253
204	2.119208604169764
307	2.119208604169764
